"sample","caab","family","scientific","genus","species","length","number","range","rms","precision","community_thermal_index","status","zone","site","location","longitude","latitude","depth","successful_count","successful_length"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",37384022,"Labridae","Notolabrus parilus","Notolabrus","parilus",380.95986,1,2066.06647,10.979,3.816,20.24906,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2393,-33.6092,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",204.04456,1,865.13801,3.63875,1.01224,19.33951,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2393,-33.6092,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",146.16545,1,1160.14046,2.55391,0.87829,19.33951,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2393,-33.6092,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",169.10446,1,650.47739,0.99478,0.43346,19.33951,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2393,-33.6092,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",126.71432,1,1602.5888,5.10258,2.08451,19.33951,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2393,-33.6092,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",89.24483,1,2753.87665,5.89139,3.17721,15.38922,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2393,-33.6092,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",72.73228,1,2732.40046,7.09126,5.29792,15.38922,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2393,-33.6092,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",80.71621,1,2749.20135,5.50827,5.42817,15.38922,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2393,-33.6092,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",37465035,"Monacanthidae","Meuschenia flavolineata","Meuschenia","flavolineata",206.99974,1,2198.48864,3.09057,6.89733,17.91472,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2393,-33.6092,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",37465035,"Monacanthidae","Meuschenia flavolineata","Meuschenia","flavolineata",212.35788,1,2109.15374,2.87316,5.85515,17.91472,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2393,-33.6092,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",37465035,"Monacanthidae","Meuschenia flavolineata","Meuschenia","flavolineata",158.54662,1,2249.1323,0.53683,5.50865,17.91472,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2393,-33.6092,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26215/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",581.70873,1,1557.15356,2.71818,1.45486,19.75909,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4157,-33.4055,27.9,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37337007,"Carangidae","Seriola hippos","Seriola","hippos",438.63814,1,3207.87525,4.76534,11.56478,20.70145,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37337007,"Carangidae","Seriola hippos","Seriola","hippos",406.22443,1,2392.49246,3.33161,1.93334,20.70145,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37007001,"Heterodontidae","Heterodontus portusjacksoni","Heterodontus","portusjacksoni",579.91155,1,2126.03332,4.46999,1.71737,18.60664,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",172.6331,1,2421.52243,1.82934,4.22697,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",240.98374,1,2386.07981,2.41933,5.95131,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",202.85716,1,2689.53091,2.84023,5.23967,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",179.14438,1,2999.32888,3.7639,4.05008,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",106.8694,1,1802.86247,3.42774,4.02939,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",126.23999,1,2193.74509,3.83938,4.96208,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",133.6415,1,2318.30045,4.17795,5.32234,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",206.76471,1,2681.80433,4.55426,4.89729,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",121.15177,1,2120.62397,4.16511,5.50413,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37384022,"Labridae","Notolabrus parilus","Notolabrus","parilus",292.49093,1,2567.02842,2.96824,9.64397,20.24906,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",174.8875,1,3444.24916,4.11726,9.42573,19.33951,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",163.65919,1,1516.79067,2.44655,1.76859,19.33951,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2948,-33.627,9.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26330/?format=feather",37384022,"Labridae","Notolabrus parilus","Notolabrus","parilus",264.17859,1,2689.42649,1.24792,3.74176,20.24906,"Fished",NA,"Geographe Bay","Geographe Bay",115.4513,-33.5725,3.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26330/?format=feather",37384022,"Labridae","Notolabrus parilus","Notolabrus","parilus",269.5258,1,2348.9718,3.76371,3.57294,20.24906,"Fished",NA,"Geographe Bay","Geographe Bay",115.4513,-33.5725,3.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26330/?format=feather",37382007,"Sphyraenidae","Sphyraena obtusata","Sphyraena","obtusata",308.64784,1,4142.44289,3.75055,4.667,22.8712,"Fished",NA,"Geographe Bay","Geographe Bay",115.4513,-33.5725,3.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26330/?format=feather",37382007,"Sphyraenidae","Sphyraena obtusata","Sphyraena","obtusata",271.97886,1,4197.18918,5.87766,6.09648,22.8712,"Fished",NA,"Geographe Bay","Geographe Bay",115.4513,-33.5725,3.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26330/?format=feather",37382007,"Sphyraenidae","Sphyraena obtusata","Sphyraena","obtusata",264.84735,1,3853.82444,1.80501,7.71502,22.8712,"Fished",NA,"Geographe Bay","Geographe Bay",115.4513,-33.5725,3.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26330/?format=feather",37382007,"Sphyraenidae","Sphyraena obtusata","Sphyraena","obtusata",257.47545,1,4319.94407,2.10236,13.32829,22.8712,"Fished",NA,"Geographe Bay","Geographe Bay",115.4513,-33.5725,3.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26330/?format=feather",37382007,"Sphyraenidae","Sphyraena obtusata","Sphyraena","obtusata",367.39123,1,4281.98458,5.62611,22.86233,22.8712,"Fished",NA,"Geographe Bay","Geographe Bay",115.4513,-33.5725,3.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26330/?format=feather",37382007,"Sphyraenidae","Sphyraena obtusata","Sphyraena","obtusata",292.07797,1,4452.50332,4.74312,7.54021,22.8712,"Fished",NA,"Geographe Bay","Geographe Bay",115.4513,-33.5725,3.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26219/?format=feather",37384039,"Labridae","Choerodon rubescens","Choerodon","rubescens",276.67828,1,2666.2364,6.543,4.56509,21.16713,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4329,-33.465,19.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26219/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",558.25066,1,1263.20579,3.08709,1.06656,19.75909,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4329,-33.465,19.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26336/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",99.66681,1,1418.88587,0.12568,1.00366,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.3444,-33.6073,9.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26336/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",89.81748,1,1509.04915,3.32644,1.44379,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.3444,-33.6073,9.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26336/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",101.03934,1,1161.19378,1.06397,0.97533,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.3444,-33.6073,9.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37337003,"Carangidae","Trachurus novaezelandiae","Trachurus","novaezelandiae",185.30627,1,1686.42578,1.34045,2.75251,19.35912,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",91.41084,1,2396.62628,1.97141,1.68019,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",94.71162,1,1932.48594,1.63197,3.72239,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",99.89031,1,944.4825,1.51779,0.64399,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",89.58074,1,1773.59153,1.91487,2.4867,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37384108,"Labridae","Halichoeres brownfieldi","Halichoeres","brownfieldi",101.23046,1,2216.95294,4.20433,4.42415,20.85159,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37384022,"Labridae","Notolabrus parilus","Notolabrus","parilus",216.04631,1,1373.18759,5.14622,1.21273,20.24906,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37465007,"Monacanthidae","Scobinichthys granulatus","Scobinichthys","granulatus",122.73012,1,2693.89029,2.03454,2.58601,18.79196,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37355029,"Mullidae","Upeneichthys vlamingii","Upeneichthys","vlamingii",168.33428,1,1952.85245,0.28196,3.09386,16.65296,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37355029,"Mullidae","Upeneichthys vlamingii","Upeneichthys","vlamingii",183.90275,1,2005.34549,2.25933,2.65832,16.65296,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37355029,"Mullidae","Upeneichthys vlamingii","Upeneichthys","vlamingii",171.77588,1,1846.54539,1.49793,2.39426,16.65296,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37347022,"Nemipteridae","Pentapodus vitta","Pentapodus","vitta",231.51657,1,2814.74321,4.12564,5.09488,21.66032,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",37038016,"Urolophidae","Trygonoptera ovalis","Trygonoptera","ovalis",334.76323,1,4462.51215,5.46278,13.06532,20.49826,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.313,-33.6143,10.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26339/?format=feather",37311100,"Serranidae","Epinephelides armatus","Epinephelides","armatus",370.66245,1,1459.69227,3.98,1.58158,20.76187,"Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4275,-33.4882,16.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26339/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",530.78228,1,3483.01881,6.51897,10.76432,19.75909,"Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4275,-33.4882,16.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",95.48242,1,1057.38623,1.14259,1.31919,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2806,-33.6148,12.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",98.06666,1,1753.18909,2.09271,3.2567,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2806,-33.6148,12.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",91.53491,1,1550.74671,0.31122,2.56236,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2806,-33.6148,12.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",95.1992,1,1245.16239,2.67593,1.24346,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2806,-33.6148,12.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",130.47895,1,2845.94557,1.18203,5.78939,15.38922,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2806,-33.6148,12.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",141.32251,1,1393.90812,4.5132,2.59354,15.38922,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2806,-33.6148,12.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",37465007,"Monacanthidae","Scobinichthys granulatus","Scobinichthys","granulatus",103.88639,1,1567.38783,4.41751,1.81429,18.79196,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2806,-33.6148,12.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",37355029,"Mullidae","Upeneichthys vlamingii","Upeneichthys","vlamingii",131.15321,1,1695.74309,6.54843,4.2835,16.65296,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2806,-33.6148,12.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",37382002,"Sphyraenidae","Sphyraena novaehollandiae","Sphyraena","novaehollandiae",439.79953,1,1969.36513,1.76095,2.22892,17.06253,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2806,-33.6148,12.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26341/?format=feather",37377004,"Cheilodactylidae","Nemadactylus valenciennesi","Nemadactylus","valenciennesi",327.45056,1,2203.83163,3.1737,2.58775,17.86438,"Fished",NA,"Geographe Bay","Geographe Bay",115.5572,-33.4505,7.6,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26341/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",341.66107,1,2506.47347,2.99325,2.96944,20.79165,"Fished",NA,"Geographe Bay","Geographe Bay",115.5572,-33.4505,7.6,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26341/?format=feather",37013005,"Parascylliidae","Parascyllium ferrugineum","Parascyllium","ferrugineum",509.47616,1,1440.08041,2.03747,1.1559,15.10597,"Fished",NA,"Geographe Bay","Geographe Bay",115.5572,-33.4505,7.6,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26342/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",92.37852,1,1791.47945,2.1407,1.4105,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2731,-33.6309,8.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26342/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",86.26979,1,1591.15761,3.12332,1.9494,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2731,-33.6309,8.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26342/?format=feather",37384108,"Labridae","Halichoeres brownfieldi","Halichoeres","brownfieldi",101.21277,1,2521.72188,7.45302,3.49454,20.85159,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2731,-33.6309,8.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26342/?format=feather",37384022,"Labridae","Notolabrus parilus","Notolabrus","parilus",305.53499,1,2920.02487,8.61368,9.16134,20.24906,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2731,-33.6309,8.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26342/?format=feather",37382007,"Sphyraenidae","Sphyraena obtusata","Sphyraena","obtusata",272.17816,1,3401.34227,4.44877,15.24759,22.8712,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.2731,-33.6309,8.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26223/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",218.04836,1,3135.94772,15.16458,7.10525,19.75909,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.3097,-33.3984,34.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26223/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",550.59422,1,2750.09235,7.13288,4.12082,19.75909,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.3097,-33.3984,34.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26223/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",211.55834,1,1992.79912,7.41222,1.76116,19.75909,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.3097,-33.3984,34.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26223/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",233.56521,1,2311.5638,3.92011,3.14017,19.75909,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.3097,-33.3984,34.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26223/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",210.57992,1,1686.2034,8.88346,2.0645,19.75909,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.3097,-33.3984,34.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26223/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",220.05809,1,3168.04674,15.33408,4.14186,19.75909,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.3097,-33.3984,34.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26223/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",222.18517,1,1947.51505,0.99598,3.86306,19.75909,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.3097,-33.3984,34.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26343/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",82.45825,1,1185.36785,4.45729,0.958,17.16455,"Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4194,-33.5066,14.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26343/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",247.92239,1,1376.55575,7.08833,1.10755,19.33951,"Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4194,-33.5066,14.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26343/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",164.63105,1,2125.51468,6.04754,2.98818,15.38922,"Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4194,-33.5066,14.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26343/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",150.69919,1,2022.12758,7.50077,2.17401,15.38922,"Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4194,-33.5066,14.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26343/?format=feather",37355029,"Mullidae","Upeneichthys vlamingii","Upeneichthys","vlamingii",131.50895,1,1268.47683,5.84625,1.53183,16.65296,"Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4194,-33.5066,14.3,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26344/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",467.47943,1,2025.69694,4.89983,3.24741,19.75909,"Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2025,-33.5698,27,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26346/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",78.5715,1,2345.6662,2.35154,5.50061,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5529,-33.4198,7.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26346/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",85.60678,1,2353.92008,2.17143,5.5932,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5529,-33.4198,7.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26346/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",85.59777,1,2255.23708,2.49928,3.37249,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5529,-33.4198,7.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26346/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",85.65771,1,3116.27434,2.86329,5.43223,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5529,-33.4198,7.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26346/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",77.82088,1,2346.76758,2.11946,4.76341,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5529,-33.4198,7.8,TRUE,TRUE
