"sample","number","size.class","scientific","status","zone","site","location","longitude","latitude","depth","successful_count","successful_length","time_stamp"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25535/?format=feather",0,"0-50","Lethrinus miniatus","Fished","General Use","12","Ningaloo Marine Park",113.6687767,-22.46433619,70,TRUE,TRUE,"2019-08-15T02:48:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25535/?format=feather",0,"0-50","Chrysophrys auratus","Fished","General Use","12","Ningaloo Marine Park",113.6687767,-22.46433619,70,TRUE,TRUE,"2019-08-15T02:48:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25535/?format=feather",0,"0-50","Scomberomorus commerson","Fished","General Use","12","Ningaloo Marine Park",113.6687767,-22.46433619,70,TRUE,TRUE,"2019-08-15T02:48:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25536/?format=feather",0,"0-50","Pristipomoides multidens","Fished","General Use","12","Ningaloo Marine Park",113.6599868,-22.4673253,86,TRUE,TRUE,"2019-08-15T02:29:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25536/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","General Use","12","Ningaloo Marine Park",113.6599868,-22.4673253,86,TRUE,TRUE,"2019-08-15T02:29:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25536/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","General Use","12","Ningaloo Marine Park",113.6599868,-22.4673253,86,TRUE,TRUE,"2019-08-15T02:29:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25536/?format=feather",0,"0-50","Lethrinus miniatus","Fished","General Use","12","Ningaloo Marine Park",113.6599868,-22.4673253,86,TRUE,TRUE,"2019-08-15T02:29:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25536/?format=feather",0,"0-50","Chrysophrys auratus","Fished","General Use","12","Ningaloo Marine Park",113.6599868,-22.4673253,86,TRUE,TRUE,"2019-08-15T02:29:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25536/?format=feather",0,"0-50","Scomberomorus commerson","Fished","General Use","12","Ningaloo Marine Park",113.6599868,-22.4673253,86,TRUE,TRUE,"2019-08-15T02:29:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25537/?format=feather",0,"0-50","Pristipomoides multidens","Fished","General Use","12","Ningaloo Marine Park",113.64333,-22.48475,100,TRUE,TRUE,"2019-08-15T02:14:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25537/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","General Use","12","Ningaloo Marine Park",113.64333,-22.48475,100,TRUE,TRUE,"2019-08-15T02:14:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25537/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","General Use","12","Ningaloo Marine Park",113.64333,-22.48475,100,TRUE,TRUE,"2019-08-15T02:14:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25537/?format=feather",0,"0-50","Lethrinus miniatus","Fished","General Use","12","Ningaloo Marine Park",113.64333,-22.48475,100,TRUE,TRUE,"2019-08-15T02:14:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25537/?format=feather",0,"0-50","Chrysophrys auratus","Fished","General Use","12","Ningaloo Marine Park",113.64333,-22.48475,100,TRUE,TRUE,"2019-08-15T02:14:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25537/?format=feather",0,"0-50","Scomberomorus commerson","Fished","General Use","12","Ningaloo Marine Park",113.64333,-22.48475,100,TRUE,TRUE,"2019-08-15T02:14:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25538/?format=feather",0,"0-50","Pristipomoides multidens","Fished","General Use","13","Ningaloo Marine Park",113.7058369,-22.40386419,69,TRUE,TRUE,"2019-08-15T04:32:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25538/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","General Use","13","Ningaloo Marine Park",113.7058369,-22.40386419,69,TRUE,TRUE,"2019-08-15T04:32:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25538/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","General Use","13","Ningaloo Marine Park",113.7058369,-22.40386419,69,TRUE,TRUE,"2019-08-15T04:32:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25538/?format=feather",0,"0-50","Lethrinus miniatus","Fished","General Use","13","Ningaloo Marine Park",113.7058369,-22.40386419,69,TRUE,TRUE,"2019-08-15T04:32:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25538/?format=feather",0,"0-50","Chrysophrys auratus","Fished","General Use","13","Ningaloo Marine Park",113.7058369,-22.40386419,69,TRUE,TRUE,"2019-08-15T04:32:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25538/?format=feather",0,"0-50","Scomberomorus commerson","Fished","General Use","13","Ningaloo Marine Park",113.7058369,-22.40386419,69,TRUE,TRUE,"2019-08-15T04:32:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25539/?format=feather",0,"0-50","Pristipomoides multidens","Fished","General Use","13","Ningaloo Marine Park",113.7013231,-22.39903562,83,TRUE,TRUE,"2019-08-15T04:52:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25539/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","General Use","13","Ningaloo Marine Park",113.7013231,-22.39903562,83,TRUE,TRUE,"2019-08-15T04:52:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25539/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","General Use","13","Ningaloo Marine Park",113.7013231,-22.39903562,83,TRUE,TRUE,"2019-08-15T04:52:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25539/?format=feather",0,"0-50","Lethrinus miniatus","Fished","General Use","13","Ningaloo Marine Park",113.7013231,-22.39903562,83,TRUE,TRUE,"2019-08-15T04:52:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25539/?format=feather",0,"0-50","Chrysophrys auratus","Fished","General Use","13","Ningaloo Marine Park",113.7013231,-22.39903562,83,TRUE,TRUE,"2019-08-15T04:52:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25539/?format=feather",0,"0-50","Scomberomorus commerson","Fished","General Use","13","Ningaloo Marine Park",113.7013231,-22.39903562,83,TRUE,TRUE,"2019-08-15T04:52:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25540/?format=feather",0,"0-50","Pristipomoides multidens","Fished","General Use","13","Ningaloo Marine Park",113.6972845,-22.39765604,92,TRUE,TRUE,"2019-08-15T04:48:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25540/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","General Use","13","Ningaloo Marine Park",113.6972845,-22.39765604,92,TRUE,TRUE,"2019-08-15T04:48:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25540/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","General Use","13","Ningaloo Marine Park",113.6972845,-22.39765604,92,TRUE,TRUE,"2019-08-15T04:48:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25540/?format=feather",0,"0-50","Lethrinus miniatus","Fished","General Use","13","Ningaloo Marine Park",113.6972845,-22.39765604,92,TRUE,TRUE,"2019-08-15T04:48:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25540/?format=feather",0,"0-50","Chrysophrys auratus","Fished","General Use","13","Ningaloo Marine Park",113.6972845,-22.39765604,92,TRUE,TRUE,"2019-08-15T04:48:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25540/?format=feather",0,"0-50","Scomberomorus commerson","Fished","General Use","13","Ningaloo Marine Park",113.6972845,-22.39765604,92,TRUE,TRUE,"2019-08-15T04:48:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25541/?format=feather",0,"0-50","Pristipomoides multidens","Fished","General Use","13","Ningaloo Marine Park",113.6932459,-22.40087508,96,TRUE,TRUE,"2019-08-15T04:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25541/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","General Use","13","Ningaloo Marine Park",113.6932459,-22.40087508,96,TRUE,TRUE,"2019-08-15T04:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25541/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","General Use","13","Ningaloo Marine Park",113.6932459,-22.40087508,96,TRUE,TRUE,"2019-08-15T04:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25541/?format=feather",0,"0-50","Lethrinus miniatus","Fished","General Use","13","Ningaloo Marine Park",113.6932459,-22.40087508,96,TRUE,TRUE,"2019-08-15T04:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25541/?format=feather",0,"0-50","Chrysophrys auratus","Fished","General Use","13","Ningaloo Marine Park",113.6932459,-22.40087508,96,TRUE,TRUE,"2019-08-15T04:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25541/?format=feather",0,"0-50","Scomberomorus commerson","Fished","General Use","13","Ningaloo Marine Park",113.6932459,-22.40087508,96,TRUE,TRUE,"2019-08-15T04:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25542/?format=feather",0,"0-50","Pristipomoides multidens","Fished","General Use","13","Ningaloo Marine Park",113.6922957,-22.40478391,94.5,TRUE,TRUE,"2019-08-15T04:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25542/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","General Use","13","Ningaloo Marine Park",113.6922957,-22.40478391,94.5,TRUE,TRUE,"2019-08-15T04:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25542/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","General Use","13","Ningaloo Marine Park",113.6922957,-22.40478391,94.5,TRUE,TRUE,"2019-08-15T04:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25542/?format=feather",0,"0-50","Lethrinus miniatus","Fished","General Use","13","Ningaloo Marine Park",113.6922957,-22.40478391,94.5,TRUE,TRUE,"2019-08-15T04:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25542/?format=feather",0,"0-50","Chrysophrys auratus","Fished","General Use","13","Ningaloo Marine Park",113.6922957,-22.40478391,94.5,TRUE,TRUE,"2019-08-15T04:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25542/?format=feather",0,"0-50","Scomberomorus commerson","Fished","General Use","13","Ningaloo Marine Park",113.6922957,-22.40478391,94.5,TRUE,TRUE,"2019-08-15T04:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25543/?format=feather",0,"0-50","Pristipomoides multidens","Fished","General Use","13","Ningaloo Marine Park",113.7039364,-22.39328734,85,TRUE,TRUE,"2019-08-15T04:56:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25543/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","General Use","13","Ningaloo Marine Park",113.7039364,-22.39328734,85,TRUE,TRUE,"2019-08-15T04:56:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25543/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","General Use","13","Ningaloo Marine Park",113.7039364,-22.39328734,85,TRUE,TRUE,"2019-08-15T04:56:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25543/?format=feather",0,"0-50","Lethrinus miniatus","Fished","General Use","13","Ningaloo Marine Park",113.7039364,-22.39328734,85,TRUE,TRUE,"2019-08-15T04:56:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25543/?format=feather",0,"0-50","Chrysophrys auratus","Fished","General Use","13","Ningaloo Marine Park",113.7039364,-22.39328734,85,TRUE,TRUE,"2019-08-15T04:56:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25543/?format=feather",0,"0-50","Scomberomorus commerson","Fished","General Use","13","Ningaloo Marine Park",113.7039364,-22.39328734,85,TRUE,TRUE,"2019-08-15T04:56:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25544/?format=feather",0,"0-50","Pristipomoides multidens","Fished","General Use","14","Ningaloo Marine Park",113.72408,-22.32524,96,TRUE,TRUE,"2019-08-15T06:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25544/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","General Use","14","Ningaloo Marine Park",113.72408,-22.32524,96,TRUE,TRUE,"2019-08-15T06:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25544/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","General Use","14","Ningaloo Marine Park",113.72408,-22.32524,96,TRUE,TRUE,"2019-08-15T06:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25544/?format=feather",0,"0-50","Lethrinus miniatus","Fished","General Use","14","Ningaloo Marine Park",113.72408,-22.32524,96,TRUE,TRUE,"2019-08-15T06:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25544/?format=feather",0,"0-50","Chrysophrys auratus","Fished","General Use","14","Ningaloo Marine Park",113.72408,-22.32524,96,TRUE,TRUE,"2019-08-15T06:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25544/?format=feather",0,"0-50","Scomberomorus commerson","Fished","General Use","14","Ningaloo Marine Park",113.72408,-22.32524,96,TRUE,TRUE,"2019-08-15T06:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25545/?format=feather",0,"0-50","Pristipomoides multidens","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.73251,-22.30284,101,TRUE,TRUE,"2019-08-15T07:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25545/?format=feather",0,"0-50","Lethrinus punctulatus","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.73251,-22.30284,101,TRUE,TRUE,"2019-08-15T07:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25545/?format=feather",0,"0-50","Lethrinus nebulosus","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.73251,-22.30284,101,TRUE,TRUE,"2019-08-15T07:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25545/?format=feather",0,"0-50","Lethrinus miniatus","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.73251,-22.30284,101,TRUE,TRUE,"2019-08-15T07:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25545/?format=feather",0,"0-50","Chrysophrys auratus","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.73251,-22.30284,101,TRUE,TRUE,"2019-08-15T07:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25545/?format=feather",0,"0-50","Scomberomorus commerson","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.73251,-22.30284,101,TRUE,TRUE,"2019-08-15T07:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25546/?format=feather",0,"0-50","Pristipomoides multidens","Fished","General Use","14","Ningaloo Marine Park",113.79046,-22.17832,100,TRUE,TRUE,"2019-08-16T00:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25546/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","General Use","14","Ningaloo Marine Park",113.79046,-22.17832,100,TRUE,TRUE,"2019-08-16T00:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25546/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","General Use","14","Ningaloo Marine Park",113.79046,-22.17832,100,TRUE,TRUE,"2019-08-16T00:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25546/?format=feather",0,"0-50","Lethrinus miniatus","Fished","General Use","14","Ningaloo Marine Park",113.79046,-22.17832,100,TRUE,TRUE,"2019-08-16T00:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25546/?format=feather",0,"0-50","Chrysophrys auratus","Fished","General Use","14","Ningaloo Marine Park",113.79046,-22.17832,100,TRUE,TRUE,"2019-08-16T00:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25546/?format=feather",0,"0-50","Scomberomorus commerson","Fished","General Use","14","Ningaloo Marine Park",113.79046,-22.17832,100,TRUE,TRUE,"2019-08-16T00:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25547/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","General Use","14","Ningaloo Marine Park",113.7371667,-22.3266667,75,TRUE,TRUE,"2019-08-15T06:53:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25547/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","General Use","14","Ningaloo Marine Park",113.7371667,-22.3266667,75,TRUE,TRUE,"2019-08-15T06:53:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25547/?format=feather",0,"0-50","Lethrinus miniatus","Fished","General Use","14","Ningaloo Marine Park",113.7371667,-22.3266667,75,TRUE,TRUE,"2019-08-15T06:53:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25547/?format=feather",0,"0-50","Chrysophrys auratus","Fished","General Use","14","Ningaloo Marine Park",113.7371667,-22.3266667,75,TRUE,TRUE,"2019-08-15T06:53:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25547/?format=feather",0,"0-50","Scomberomorus commerson","Fished","General Use","14","Ningaloo Marine Park",113.7371667,-22.3266667,75,TRUE,TRUE,"2019-08-15T06:53:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25548/?format=feather",0,"0-50","Pristipomoides multidens","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.746,-22.3071667,82,TRUE,TRUE,"2019-08-15T07:05:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25548/?format=feather",0,"0-50","Lethrinus punctulatus","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.746,-22.3071667,82,TRUE,TRUE,"2019-08-15T07:05:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25548/?format=feather",0,"0-50","Lethrinus nebulosus","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.746,-22.3071667,82,TRUE,TRUE,"2019-08-15T07:05:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25548/?format=feather",0,"0-50","Lethrinus miniatus","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.746,-22.3071667,82,TRUE,TRUE,"2019-08-15T07:05:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25548/?format=feather",0,"0-50","Chrysophrys auratus","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.746,-22.3071667,82,TRUE,TRUE,"2019-08-15T07:05:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25548/?format=feather",0,"0-50","Scomberomorus commerson","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.746,-22.3071667,82,TRUE,TRUE,"2019-08-15T07:05:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25549/?format=feather",0,"0-50","Lethrinus punctulatus","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.7416667,-22.2866667,101,TRUE,TRUE,"2019-08-15T07:20:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25549/?format=feather",0,"0-50","Lethrinus nebulosus","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.7416667,-22.2866667,101,TRUE,TRUE,"2019-08-15T07:20:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25549/?format=feather",0,"0-50","Lethrinus miniatus","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.7416667,-22.2866667,101,TRUE,TRUE,"2019-08-15T07:20:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25549/?format=feather",0,"0-50","Chrysophrys auratus","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.7416667,-22.2866667,101,TRUE,TRUE,"2019-08-15T07:20:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25549/?format=feather",0,"0-50","Scomberomorus commerson","No-take","Sanctuary Zone","14","Ningaloo Marine Park",113.7416667,-22.2866667,101,TRUE,TRUE,"2019-08-15T07:20:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25550/?format=feather",0,"0-50","Pristipomoides multidens","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7915,-22.17344,100,TRUE,TRUE,"2019-08-16T00:16:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25550/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7915,-22.17344,100,TRUE,TRUE,"2019-08-16T00:16:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25550/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7915,-22.17344,100,TRUE,TRUE,"2019-08-16T00:16:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25550/?format=feather",0,"0-50","Lethrinus miniatus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7915,-22.17344,100,TRUE,TRUE,"2019-08-16T00:16:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25550/?format=feather",0,"0-50","Chrysophrys auratus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7915,-22.17344,100,TRUE,TRUE,"2019-08-16T00:16:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25550/?format=feather",0,"0-50","Scomberomorus commerson","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7915,-22.17344,100,TRUE,TRUE,"2019-08-16T00:16:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25551/?format=feather",0,"0-50","Pristipomoides multidens","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7941,-22.16882,100,TRUE,TRUE,"2019-08-16T00:20:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25551/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7941,-22.16882,100,TRUE,TRUE,"2019-08-16T00:20:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25551/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7941,-22.16882,100,TRUE,TRUE,"2019-08-16T00:20:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25551/?format=feather",0,"0-50","Lethrinus miniatus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7941,-22.16882,100,TRUE,TRUE,"2019-08-16T00:20:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25551/?format=feather",0,"0-50","Chrysophrys auratus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7941,-22.16882,100,TRUE,TRUE,"2019-08-16T00:20:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25551/?format=feather",0,"0-50","Scomberomorus commerson","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7941,-22.16882,100,TRUE,TRUE,"2019-08-16T00:20:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25552/?format=feather",0,"0-50","Pristipomoides multidens","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.79163,-22.13639,116,TRUE,TRUE,"2019-08-16T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25552/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.79163,-22.13639,116,TRUE,TRUE,"2019-08-16T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25552/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.79163,-22.13639,116,TRUE,TRUE,"2019-08-16T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25552/?format=feather",0,"0-50","Lethrinus miniatus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.79163,-22.13639,116,TRUE,TRUE,"2019-08-16T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25552/?format=feather",0,"0-50","Chrysophrys auratus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.79163,-22.13639,116,TRUE,TRUE,"2019-08-16T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25552/?format=feather",0,"0-50","Scomberomorus commerson","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.79163,-22.13639,116,TRUE,TRUE,"2019-08-16T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25553/?format=feather",0,"0-50","Pristipomoides multidens","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7899349,-22.14381158,110,TRUE,TRUE,"2019-08-16T00:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25553/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7899349,-22.14381158,110,TRUE,TRUE,"2019-08-16T00:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25553/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7899349,-22.14381158,110,TRUE,TRUE,"2019-08-16T00:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25553/?format=feather",0,"0-50","Lethrinus miniatus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7899349,-22.14381158,110,TRUE,TRUE,"2019-08-16T00:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25553/?format=feather",0,"0-50","Chrysophrys auratus","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7899349,-22.14381158,110,TRUE,TRUE,"2019-08-16T00:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25553/?format=feather",0,"0-50","Scomberomorus commerson","Fished","Recreational Use Zone","15","Ningaloo Marine Park",113.7899349,-22.14381158,110,TRUE,TRUE,"2019-08-16T00:39:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25554/?format=feather",0,"0-50","Pristipomoides multidens","Fished","Recreational Use Zone","18","Ningaloo Marine Park",113.80074,-22.12155,101,TRUE,TRUE,"2019-08-16T02:22:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25554/?format=feather",0,"0-50","Lethrinus punctulatus","Fished","Recreational Use Zone","18","Ningaloo Marine Park",113.80074,-22.12155,101,TRUE,TRUE,"2019-08-16T02:22:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25554/?format=feather",0,"0-50","Lethrinus nebulosus","Fished","Recreational Use Zone","18","Ningaloo Marine Park",113.80074,-22.12155,101,TRUE,TRUE,"2019-08-16T02:22:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25554/?format=feather",0,"0-50","Lethrinus miniatus","Fished","Recreational Use Zone","18","Ningaloo Marine Park",113.80074,-22.12155,101,TRUE,TRUE,"2019-08-16T02:22:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25554/?format=feather",0,"0-50","Chrysophrys auratus","Fished","Recreational Use Zone","18","Ningaloo Marine Park",113.80074,-22.12155,101,TRUE,TRUE,"2019-08-16T02:22:00Z"
